,time,temp_air,ghi,wind_meridional,wind_zonal,wind_speed,precipitation,latitude,longitude,nuts_id,profil
6737,2025-10-08 18:00:00,286.5421142578125,0.0,0.0912378504872322,1.546400547027588,1.581507921218872,,50.845454545454544,6.454545454545454,DEA26,0.0
6738,2025-10-08 19:00:00,286.1731262207031,0.0,0.057840522378683,1.637362360954285,1.6505123376846311,,50.845454545454544,6.454545454545454,DEA26,0.0
6739,2025-10-08 20:00:00,286.0557556152344,0.0,0.1022796630859375,1.8092623949050903,1.814205527305603,,50.845454545454544,6.454545454545454,DEA26,0.0
6740,2025-10-08 21:00:00,285.9771728515625,0.0,0.088836669921875,1.903051257133484,1.9054471254348757,,50.845454545454544,6.454545454545454,DEA26,0.0
6741,2025-10-08 22:00:00,285.968017578125,0.0,0.0455266796052455,1.8977646827697756,1.8985496759414675,,50.845454545454544,6.454545454545454,DEA26,0.0
6742,2025-10-08 23:00:00,285.9328308105469,0.0,-0.0213734023272991,1.930708408355713,1.931102633476257,,50.845454545454544,6.454545454545454,DEA26,0.0
6743,2025-10-09 00:00:00,285.9335021972656,0.0,-0.0566669814288616,1.8791794776916504,1.8810471296310425,,50.845454545454544,6.454545454545454,DEA26,0.0
6744,2025-10-09 01:00:00,285.7348937988281,0.0,-0.1738433837890625,1.9247353076934812,1.9348374605178835,,50.845454545454544,6.454545454545454,DEA26,0.0
6745,2025-10-09 02:00:00,285.86065673828125,0.0,-0.6070057153701782,1.9070461988449097,2.012094259262085,,50.845454545454544,6.454545454545454,DEA26,0.0
6746,2025-10-09 03:00:00,285.7975158691406,0.0,-1.1136988401412964,1.716955065727234,2.0627737045288086,,50.845454545454544,6.454545454545454,DEA26,0.0
6747,2025-10-09 04:00:00,285.7066955566406,0.0,-1.4592951536178589,1.492276310920715,2.0982232093811035,,50.845454545454544,6.454545454545454,DEA26,0.0
6748,2025-10-09 05:00:00,285.5553894042969,0.0,-1.7713623046875,1.3675135374069214,2.239469051361084,,50.845454545454544,6.454545454545454,DEA26,0.0
6749,2025-10-09 06:00:00,285.1808776855469,221.6363677978516,-1.9719932079315183,1.3779754638671875,2.406834840774536,,50.845454545454544,6.454545454545454,DEA26,8.644213838509858e-05
6750,2025-10-09 07:00:00,284.9320068359375,36282.18359375,-1.1056727170944214,1.407079577445984,1.801949381828308,,50.845454545454544,6.454545454545454,DEA26,0.014150699031419935
6751,2025-10-09 08:00:00,285.1321716308594,165988.90625,-1.0964175462722778,1.652336835861206,1.993000864982605,,50.845454545454544,6.454545454545454,DEA26,0.06473863539191577
6752,2025-10-09 09:00:00,285.5580139160156,359934.0,-1.106836438179016,1.7798405885696411,2.1026973724365234,,50.845454545454544,6.454545454545454,DEA26,0.14038068276718832
6753,2025-10-09 10:00:00,286.27984619140625,709879.625,-1.2330266237258911,1.927820324897766,2.290589570999145,,50.845454545454544,6.454545454545454,DEA26,0.2768657210489023
6754,2025-10-09 11:00:00,287.0014953613281,1009473.4375,-1.07720947265625,2.136004447937012,2.394861936569214,,50.845454545454544,6.454545454545454,DEA26,0.39371265396320043
6755,2025-10-09 12:00:00,287.3117980957031,868185.4375,-0.9493158459663392,2.347414970397949,2.533822774887085,,50.845454545454544,6.454545454545454,DEA26,0.3386078127789542
6756,2025-10-09 13:00:00,287.6009521484375,813089.625,-0.9904146790504456,2.5389764308929443,2.726452350616455,,50.845454545454544,6.454545454545454,DEA26,0.31711946275821984
