time,el_price_eur_kwh,heat_demand_kw,PV_kw,COP,gas_price,solar_q_Wm2,cop_wshp,profil,solar_profil,cop_s_3
2025-07-07 16:00:00,0.0723,0.09,44.9,3.136221679687501,0.1199,0.3036093643562672,3.6685320806056256,0.4674095239042424,0.4674095239042424,3.8563019259413185
2025-07-07 17:00:00,0.08795,0.0,86.8,3.107198242187501,0.1199,0.1789246084915983,3.669071745010741,0.3646601516135867,0.3646601516135867,3.8079892903656054
2025-07-07 18:00:00,0.0922699999999999,0.0,62.3,3.078278564453126,0.1199,0.0,3.668971250425425,0.2103342101909517,0.2103342101909517,3.7376579311426315
2025-07-07 19:00:00,0.09728,0.0,63.6,3.037916015625001,0.1199,0.0,3.6683477931698656,0.0787270885236176,0.0787270885236176,3.6797008820279347
2025-07-07 20:00:00,0.10992,1.67,59.1,3.005685791015626,0.1199,0.0,3.667478444802652,0.0108884473338428,0.0108884473338428,3.6505226142613996
2025-07-07 21:00:00,0.11009,1.67,23.4,2.977660888671876,0.1199,0.0,3.666601407531744,0.0,0.0,3.645882395469079
2025-07-07 22:00:00,0.0958199999999999,1.67,14.8,2.9490610351562507,0.1199,0.0,3.665760561745498,0.0,0.0,3.645882395469079
2025-07-07 23:00:00,0.1038299999999999,7.35,2.85,2.9220395507812507,0.1199,0.0,3.664954398480476,0.0,0.0,3.645882395469079
2025-07-08 00:00:00,0.0929,7.35,0.0,2.904555419921876,0.1199,0.0,3.6641814729328472,0.0,0.0,3.645882395469079
2025-07-08 01:00:00,0.08613,7.35,0.0,2.8856650390625007,0.1199,0.0,3.663440401630678,0.0,0.0,3.645882395469079
2025-07-08 02:00:00,0.08478,8.37,0.0,2.879457763671876,0.1199,0.0,3.662729859738741,0.0,0.0,3.645882395469079
2025-07-08 03:00:00,0.08537,8.37,0.0,2.8797031250000007,0.1199,0.0,3.6620485784890695,0.0,0.0,3.645882395469079
2025-07-08 04:00:00,0.09114,8.37,0.0,2.8788681640625007,0.1199,0.0,3.661406603742695,0.0028229137354388,0.0028229137354388,3.6470842747994325
2025-07-08 05:00:00,0.1079899999999999,5.75,0.0,2.8936752929687506,0.1199,0.0,3.6609790628446577,0.0499689430009396,0.0499689430009396,3.667274873087703
2025-07-08 06:00:00,0.11865,5.75,0.0,2.921894287109376,0.1199,0.0,3.6610163844298302,0.1621400220613593,0.1621400220613593,3.7162235545042845
2025-07-08 07:00:00,0.11776,5.75,0.0,2.929969238281251,0.1199,0.0,3.661278006409255,0.2187566942906555,0.2187566942906555,3.74142923993145
2025-07-08 08:00:00,0.09406,3.67,2.25,2.949683593750001,0.1199,0.0357061924824647,3.6617319080810433,0.2696191163736219,0.2696191163736219,3.7643664861676798
2025-07-08 09:00:00,0.08178,3.67,11.1,2.987647460937501,0.1199,0.2251525009085467,3.662794267417666,0.4266725500858478,0.4266725500858478,3.83700151443171
2025-07-08 10:00:00,0.07844,3.67,38.0,3.008354248046876,0.1199,0.2567044057008485,3.663907708173228,0.4501707351865616,0.4501707351865616,3.8481108650042994
2025-07-08 11:00:00,0.0601499999999999,0.58,39.8,3.036038574218751,0.1199,0.3478777009328754,3.665271643856604,0.5240476227388594,0.5240476227388594,3.8834609049073125
2025-07-08 12:00:00,0.05472,0.58,98.1,3.075998291015626,0.1199,0.5689770581631163,3.6673179320356457,0.7082575358029068,0.7082575358029068,3.974500280848171
2025-07-08 13:00:00,0.05304,0.58,133.0,3.111071533203126,0.1199,0.6098746895623007,3.669399176421456,0.7372931455046396,0.7372931455046396,3.9892409962196713
2025-07-08 14:00:00,0.05465,0.58,124.0,3.126514648437501,0.1199,0.504425626277192,3.671020078074677,0.6431376701562538,0.6431376701562538,3.9418332933607725
2025-07-08 15:00:00,0.0652,0.58,107.0,3.119434570312501,0.1199,0.3801694148057826,3.672149335987904,0.5367774639109176,0.5367774639109176,3.889617827017911
2025-07-08 16:00:00,0.07998,0.58,83.6,3.127526611328126,0.1199,0.2437665091003409,3.672752884931699,0.4171420252905121,0.4171420252905121,3.832513984694997
2025-07-08 17:00:00,0.08392,0.4,49.2,3.124255126953126,0.1199,0.0702456213063186,3.6727308901836384,0.2674119810166614,0.2674119810166614,3.7633653064378647
2025-07-08 18:00:00,0.1021,0.4,146.0,3.108603271484376,0.1199,0.0,3.672464764947013,0.2063617809423825,0.2063617809423825,3.7358818464928243
