time,Unnamed: 0,el_price_eur_kwh,heat_demand_kw,PV_kw,cop_t,COP,gas_price_euro_kWh,base_load,peak_load
2025-01-01 00:00:00,0,0.00216,344.27,0.0,3.406254150390628,2.315180175781252,0.1199,200.0,144.26999999999998
2025-01-01 01:00:00,1,0.0016,373.27,0.0,3.412948486328128,2.311774414062502,0.1199,200.0,173.26999999999998
2025-01-01 02:00:00,2,0.0,373.27,0.0,3.4141899414062524,2.298817871093752,0.1199,200.0,173.26999999999998
2025-01-01 03:00:00,3,1e-05,373.27,0.0,3.4169914550781275,2.288837402343752,0.1199,200.0,173.26999999999998
2025-01-01 04:00:00,4,1e-05,370.27,0.0,3.4103483886718777,2.282624023437502,0.1199,200.0,170.26999999999998
2025-01-01 05:00:00,5,6e-05,370.27,0.0,3.412054931640628,2.273104980468752,0.1199,200.0,170.26999999999998
2025-01-01 06:00:00,6,8.999999999999999e-05,370.27,0.0,3.4040898437500027,2.252338378906252,0.1199,200.0,170.26999999999998
2025-01-01 07:00:00,7,1e-05,385.27,0.0,3.373763916015628,2.223805664062502,0.1199,200.0,185.27
2025-01-01 08:00:00,8,1e-05,385.27,0.0,3.402152587890628,2.232099121093752,0.1199,200.0,185.27
2025-01-01 09:00:00,9,4e-05,385.27,0.0,3.3876030273437525,2.2621259765625017,0.1199,200.0,185.27
2025-01-01 10:00:00,10,3e-05,361.51,0.0,3.4445268554687525,2.299115722656252,0.1199,200.0,161.51
2025-01-01 11:00:00,11,0.0001,361.51,0.0,3.4636247558593776,2.317167480468752,0.1199,200.0,161.51
2025-01-01 12:00:00,12,5e-05,361.51,0.0,3.4660637207031275,2.3405976562500017,0.1199,200.0,161.51
2025-01-01 13:00:00,13,0.0001,374.26,0.0,3.4638334960937525,2.396688964843752,0.1199,200.0,174.26
2025-01-01 14:00:00,14,0.00101,374.26,0.0,3.439271728515628,2.437833984375002,0.1199,200.0,174.26
2025-01-01 15:00:00,15,1e-05,374.26,0.0,3.396556884765628,2.461120117187497,0.1199,200.0,174.26
2025-01-01 16:00:00,16,1e-05,342.27,0.0,3.376993896484377,2.486937988281252,0.1199,200.0,142.26999999999998
2025-01-01 17:00:00,17,7.000000000000001e-05,342.27,0.0,3.367838623046877,2.515321777343752,0.1199,200.0,142.26999999999998
2025-01-01 18:00:00,18,0.00101,342.27,0.0,3.371801025390628,2.4845185546874973,0.1199,200.0,142.26999999999998
2025-01-01 19:00:00,19,0.00148,286.28,0.0,3.3592985839843776,2.488466308593752,0.1199,200.0,86.27999999999997
2025-01-01 20:00:00,20,0.001,286.28,0.0,3.3476860351562525,2.4761347656250017,0.1199,200.0,86.27999999999997
2025-01-01 21:00:00,21,7.000000000000001e-05,286.28,0.0,3.380465576171878,2.483019531250002,0.1199,200.0,86.27999999999997
2025-01-01 22:00:00,22,0.01005,325.29,0.0,3.3943376464843777,2.467111328125002,0.1199,200.0,125.29000000000002
2025-01-01 23:00:00,23,0.00701,325.29,0.0,3.398409912109378,2.400346191406252,0.1199,200.0,125.29000000000002
2025-01-02 00:00:00,24,0.0025499999999999,325.29,0.0,3.354102050781246,2.274164550781252,0.1199,200.0,125.29000000000002
2025-01-02 01:00:00,25,0.00156,385.28,0.0,3.3086040039062525,2.137611816406252,0.1199,200.0,185.28
2025-01-02 02:00:00,26,0.00345,385.28,0.0,3.3834172363281274,2.08280002170139,0.1199,200.0,185.28
2025-01-02 03:00:00,27,0.0070199999999999,385.28,0.0,3.528671142578128,2.075920681423612,0.1199,200.0,185.28
2025-01-02 04:00:00,28,0.01275,442.29,0.0,3.628723632812503,2.0769094509548625,0.1199,200.0,242.29
2025-01-02 05:00:00,29,0.03007,442.29,0.0,3.7035222167968778,2.077173936631945,0.1199,200.0,242.29
2025-01-02 06:00:00,30,0.06713,442.29,0.0,3.8068229980468775,2.092208930121529,0.1199,200.0,242.29
2025-01-02 07:00:00,31,0.09883,497.25,0.0,3.8473991699218777,2.098623046875001,0.1199,200.0,297.25
2025-01-02 08:00:00,32,0.12153,497.25,0.0,3.8503398437500014,2.124115722656252,0.1199,200.0,297.25
2025-01-02 09:00:00,33,0.12723,497.25,0.0,3.831205322265628,2.165583007812502,0.1199,200.0,297.25
2025-01-02 10:00:00,34,0.12635,482.27,0.2,3.7899370117187527,2.207687500000002,0.1199,200.0,282.27
2025-01-02 11:00:00,35,0.11997,482.27,2.83,3.739143554687504,2.261498535156252,0.1199,200.0,282.27
2025-01-02 12:00:00,36,0.11595,482.27,5.83,3.705294677734378,2.280226562500002,0.1199,200.0,282.27
2025-01-02 13:00:00,37,0.1139,433.65,23.6,3.736678955078128,2.235839355468752,0.1199,200.0,233.65
2025-01-02 14:00:00,38,0.12221,433.65,17.7,3.7637565917968776,2.175441406250002,0.1199,200.0,233.65
2025-01-02 15:00:00,39,0.13011,433.65,12.9,3.778547851562503,2.0938636610243067,0.1199,200.0,233.65
2025-01-02 16:00:00,40,0.13859,427.28,13.4,3.784707519531246,2.0747989908854176,0.1199,200.0,227.28
2025-01-02 17:00:00,41,0.15287,427.28,4.73,3.771282226562503,2.051661241319445,0.1199,200.0,227.28
2025-01-02 18:00:00,42,0.15294,427.28,0.0,3.844315673828128,2.05162326388889,0.1199,200.0,227.28
2025-01-02 19:00:00,43,0.13915,428.24,0.0,3.895160400390628,2.040715603298612,0.1199,200.0,228.24
2025-01-02 20:00:00,44,0.13,428.24,0.0,3.870031005859378,2.0344832356770843,0.1199,200.0,228.24
2025-01-02 21:00:00,45,0.11978,428.24,0.0,3.823247558593753,2.023186306423612,0.1199,200.0,228.24
2025-01-02 22:00:00,46,0.11342,446.25,0.0,3.7954997558593777,2.025087890625001,0.1199,200.0,246.25
2025-01-02 23:00:00,47,0.08247,446.25,0.0,3.710524169921878,2.027005750868057,0.1199,200.0,246.25
2025-01-03 00:00:00,48,0.09956,446.25,0.0,3.697582275390628,2.0307234700520844,0.1199,200.0,246.25
2025-01-03 01:00:00,49,0.08753,454.27,0.0,3.681659423828128,2.0245887586805567,0.1199,200.0,254.27
2025-01-03 02:00:00,50,0.08501,454.27,0.0,3.6434929199218775,2.021999511718751,0.1199,200.0,254.27
2025-01-03 03:00:00,51,0.08379,454.27,0.0,3.6458256835937526,2.0195106336805564,0.1199,200.0,254.27
2025-01-03 04:00:00,52,0.0775,450.26,0.0,3.648096191406253,2.015981445312501,0.1199,200.0,250.26
2025-01-03 05:00:00,53,0.0798799999999999,450.26,0.0,3.623607666015628,2.002350260416668,0.1199,200.0,250.26
2025-01-03 06:00:00,54,0.08356,450.26,0.0,3.613833496093753,1.9960148111979177,0.1199,200.0,250.26
2025-01-03 07:00:00,55,0.07843,518.23,0.0,3.6109001464843775,1.99165011935764,0.1199,200.0,318.23
2025-01-03 08:00:00,56,0.0825699999999999,518.23,0.0,3.6010930175781275,2.013247070312501,0.1199,200.0,318.23
2025-01-03 09:00:00,57,0.08076,518.23,0.0,3.654460937500003,2.037045355902779,0.1199,200.0,318.23
2025-01-03 10:00:00,58,0.07764,505.0,4.0,3.717906982421878,2.0516219075520845,0.1199,200.0,305.0
2025-01-03 11:00:00,59,0.07048,505.0,32.7,3.738671142578128,2.0688419596354177,0.1199,200.0,305.0
2025-01-03 12:00:00,60,0.06994,505.0,71.4,3.7253630371093776,2.0801443142361125,0.1199,200.0,305.0
2025-01-03 13:00:00,61,0.0778,473.35,84.2,3.744742919921878,2.079091796875001,0.1199,200.0,273.35
2025-01-03 14:00:00,62,0.07881,473.35,62.9,3.711381103515628,2.0689613172743067,0.1199,200.0,273.35
2025-01-03 15:00:00,63,0.08529,473.35,33.0,3.647162353515628,2.052450629340279,0.1199,200.0,273.35
2025-01-03 16:00:00,64,0.10551,466.44,15.1,3.6137712402343776,2.046294216579862,0.1199,200.0,266.44
2025-01-03 17:00:00,65,0.11666,466.44,1.73,3.585159179687502,2.0337725151909734,0.1199,200.0,266.44
2025-01-03 18:00:00,66,0.11506,466.44,0.0,3.5653251953125027,2.0487925889756955,0.1199,200.0,266.44
2025-01-03 19:00:00,67,0.11491,436.23,0.0,3.5495561523437527,2.03654758029514,0.1199,200.0,236.23
2025-01-03 20:00:00,68,0.1133,436.23,0.0,3.539760009765628,2.03760959201389,0.1199,200.0,236.23
2025-01-03 21:00:00,69,0.1077999999999999,436.23,0.0,3.5050249023437527,2.0304115125868067,0.1199,200.0,236.23
2025-01-03 22:00:00,70,0.09822,442.26,0.0,3.468938476562503,2.02681857638889,0.1199,200.0,242.26
2025-01-03 23:00:00,71,0.08857,442.26,0.0,3.4502653808593777,2.01547824435764,0.1199,200.0,242.26
2025-01-04 00:00:00,72,0.09043,442.26,0.0,3.4471306152343777,2.004310167100696,0.1199,200.0,242.26
2025-01-04 01:00:00,73,0.09029,445.25,0.0,3.444299804687503,1.997360297309029,0.1199,200.0,245.25
2025-01-04 02:00:00,74,0.0902,445.25,0.0,3.426721679687503,1.998825141059029,0.1199,200.0,245.25
2025-01-04 03:00:00,75,0.0915199999999999,445.25,0.0,3.424392578125002,1.994912109375001,0.1199,200.0,245.25
2025-01-04 04:00:00,76,0.09595,448.27,0.0,3.406400634765628,1.992316080729168,0.1199,200.0,248.27
2025-01-04 05:00:00,77,0.10211,448.27,0.0,3.410948974609377,2.00176974826389,0.1199,200.0,248.27
2025-01-04 06:00:00,78,0.11066,448.27,0.0,3.3934587402343777,2.007147623697917,0.1199,200.0,248.27
2025-01-04 07:00:00,79,0.11996,461.2,0.0,3.3807365722656275,2.009262152777779,0.1199,200.0,261.2
2025-01-04 08:00:00,80,0.1283899999999999,461.2,0.0,3.3850908203125027,2.0314708116319453,0.1199,200.0,261.2
2025-01-04 09:00:00,81,0.13075,461.2,0.0,3.419379150390628,2.061288519965279,0.1199,200.0,261.2
2025-01-04 10:00:00,82,0.13034,437.19,2.93,3.472113525390628,2.087148437500001,0.1199,200.0,237.19
2025-01-04 11:00:00,83,0.12829,437.19,10.6,3.4840703125000028,2.100397460937502,0.1199,200.0,237.19
2025-01-04 12:00:00,84,0.13003,437.19,18.6,3.5348857421875026,2.109589355468752,0.1199,200.0,237.19
2025-01-04 13:00:00,85,0.12985,425.47,21.1,3.5089287109375027,2.100365722656252,0.1199,200.0,225.47000000000003
2025-01-04 14:00:00,86,0.1364,425.47,22.6,3.463536865234378,2.0845646158854176,0.1199,200.0,225.47000000000003
2025-01-04 15:00:00,87,0.13872,425.47,22.2,3.375041992187503,2.0492279730902787,0.1199,200.0,225.47000000000003
2025-01-04 16:00:00,88,0.142,460.19,18.7,3.3426762695312457,2.023091362847224,0.1199,200.0,260.19
2025-01-04 17:00:00,89,0.15124,460.19,2.55,3.329229003906253,2.0082530381944457,0.1199,200.0,260.19
2025-01-04 18:00:00,90,0.14385,460.19,0.0,3.3178032226562526,2.003465169270832,0.1199,200.0,260.19
2025-01-04 19:00:00,91,0.13796,449.26,0.0,3.333938476562502,2.005014105902779,0.1199,200.0,249.26
2025-01-04 20:00:00,92,0.12949,449.26,0.0,3.393810302734378,2.0109168836805567,0.1199,200.0,249.26
2025-01-04 21:00:00,93,0.12283,449.26,0.0,3.4517814941406275,2.0156233723958343,0.1199,200.0,249.26
2025-01-04 22:00:00,94,0.11829,465.34,0.0,3.4661882324218776,2.0160560438368065,0.1199,200.0,265.34
2025-01-04 23:00:00,95,0.1094899999999999,465.34,0.0,3.453114501953128,2.0154307725694456,0.1199,200.0,265.34
2025-01-05 00:00:00,96,0.11384,465.34,0.0,3.474248535156253,2.0051917860243065,0.1199,200.0,265.34
2025-01-05 01:00:00,97,0.10033,464.26,0.0,3.443259765625003,2.0004988606770846,0.1199,200.0,264.26
2025-01-05 02:00:00,98,0.09361,464.26,0.0,3.4145524902343776,1.9952796766493064,0.1199,200.0,264.26
2025-01-05 03:00:00,99,0.09387,464.26,0.0,3.4111650390625026,1.9941010199652789,0.1199,200.0,264.26
2025-01-05 04:00:00,100,0.08938,480.26,0.0,3.4227116699218776,2.001247558593751,0.1199,200.0,280.26
2025-01-05 05:00:00,101,0.08355,480.26,0.0,3.476537353515628,2.014117838541668,0.1199,200.0,280.26
2025-01-05 06:00:00,102,0.08392,480.26,0.0,3.5307878417968777,2.0460622829861124,0.1199,200.0,280.26
2025-01-05 07:00:00,103,0.08253,463.21,0.0,3.4638225097656274,2.112189453125002,0.1199,200.0,263.21
2025-01-05 08:00:00,104,0.08405,463.21,0.0,3.4205986328125024,2.289359863281252,0.1199,200.0,263.21
2025-01-05 09:00:00,105,0.08915,463.21,0.0,3.442263671875003,2.496356933593752,0.1199,200.0,263.21
2025-01-05 10:00:00,106,0.08295,379.32,0.65,3.458560058593753,2.635490234375002,0.1199,200.0,179.32
2025-01-05 11:00:00,107,0.08882,379.32,2.73,3.4705791015625027,2.679638183593752,0.1199,200.0,179.32
2025-01-05 12:00:00,108,0.08166,379.32,3.1,3.473585693359378,2.706791503906252,0.1199,200.0,179.32
2025-01-05 13:00:00,109,0.07839,223.3,8.25,3.456893798828128,2.7368769531250017,0.1199,200.0,23.30000000000001
2025-01-05 14:00:00,110,0.068,223.3,11.8,3.4331523437500024,2.7438154296874973,0.1199,200.0,23.30000000000001
2025-01-05 15:00:00,111,0.05064,223.3,6.53,3.3826005859375026,2.7269062500000016,0.1199,200.0,23.30000000000001
2025-01-05 16:00:00,112,0.0499099999999999,194.58,4.03,3.326321289062503,2.703136718750002,0.1199,194.58,0.0
2025-01-05 17:00:00,113,0.0663,194.58,1.73,3.301825439453128,2.687406738281252,0.1199,194.58,0.0
2025-01-05 18:00:00,114,0.06505,194.58,0.0,3.3402995605468777,2.731728027343752,0.1199,194.58,0.0
2025-01-05 19:00:00,115,0.05128,187.19,0.0,3.3242558593750027,2.741076171875002,0.1199,187.19,0.0
2025-01-05 20:00:00,116,0.03685,187.19,0.0,3.298437988281246,2.754408691406252,0.1199,187.19,0.0
2025-01-05 21:00:00,117,0.0368,187.19,0.0,3.273301269531246,2.780302246093752,0.1199,187.19,0.0
2025-01-05 22:00:00,118,0.03468,195.41,0.0,3.255052978515628,2.790307128906252,0.1199,195.41,0.0
2025-01-05 23:00:00,119,0.02814,195.41,0.0,3.247600585937503,2.785470703125002,0.1199,195.41,0.0
2025-01-06 00:00:00,120,0.02752,195.41,0.0,3.251559326171878,2.786610839843752,0.1199,195.41,0.0
2025-01-06 01:00:00,121,0.01926,194.34,0.0,3.2481279296875027,2.7849287109375016,0.1199,194.34,0.0
2025-01-06 02:00:00,122,0.0113499999999999,194.34,0.0,3.236522705078128,2.771903808593752,0.1199,194.34,0.0
2025-01-06 03:00:00,123,0.0092,194.34,0.0,3.2069291992187527,2.749877441406252,0.1199,194.34,0.0
2025-01-06 04:00:00,124,0.01,212.03,0.0,3.1610356445312457,2.733842285156252,0.1199,200.0,12.03
2025-01-06 05:00:00,125,0.01481,212.03,0.0,3.1330241699218777,2.722499511718752,0.1199,200.0,12.03
2025-01-06 06:00:00,126,0.02382,212.03,0.0,3.1384477539062527,2.743485839843752,0.1199,200.0,12.03
2025-01-06 07:00:00,127,0.03172,265.19,0.0,3.0972893066406275,2.775429199218752,0.1199,200.0,65.19
2025-01-06 08:00:00,128,0.04137,265.19,0.0,3.0742802734375028,2.798712890625002,0.1199,200.0,65.19
2025-01-06 09:00:00,129,0.0363599999999999,265.19,0.0,3.0596391601562525,2.837484863281252,0.1199,200.0,65.19
2025-01-06 10:00:00,130,0.03469,245.91,0.0,3.036663085937503,2.9,0.1199,200.0,45.91
2025-01-06 11:00:00,131,0.03283,245.91,0.0,3.0188066406250025,2.9,0.1199,200.0,45.91
2025-01-06 12:00:00,132,0.03128,245.91,0.0,2.9941862792968776,2.9,0.1199,200.0,45.91
2025-01-06 13:00:00,133,0.0286,234.73,0.0,2.9698881835937527,2.816830566406252,0.1199,200.0,34.72999999999999
2025-01-06 14:00:00,134,0.02561,234.73,0.0,2.9309343261718777,2.632907226562502,0.1199,200.0,34.72999999999999
2025-01-06 15:00:00,135,0.02632,234.73,0.0,2.879796630859377,2.518524902343752,0.1199,200.0,34.72999999999999
2025-01-06 16:00:00,136,0.02687,318.23,0.0,2.8435673828125028,2.464740722656252,0.1199,200.0,118.23000000000002
2025-01-06 17:00:00,137,0.03166,318.23,0.0,2.8112968750000027,2.4332880859375017,0.1199,200.0,118.23000000000002
2025-01-06 18:00:00,138,0.03158,318.23,0.0,2.783992106119793,2.418063476562502,0.1199,200.0,118.23000000000002
2025-01-06 19:00:00,139,0.0287399999999999,315.51,0.0,2.7720393880208345,2.377782714843752,0.1199,200.0,115.51
2025-01-06 20:00:00,140,0.02659,315.51,0.0,2.762082519531252,2.353251464843752,0.1199,200.0,115.51
2025-01-06 21:00:00,141,0.01382,315.51,0.0,2.75123250325521,2.344628417968752,0.1199,200.0,115.51
2025-01-06 22:00:00,142,0.02694,325.7,0.0,2.743409830729168,2.327509277343752,0.1199,200.0,125.7
2025-01-06 23:00:00,143,0.01299,325.7,0.0,2.7343115234375013,2.310038574218752,0.1199,200.0,125.7
2025-01-07 00:00:00,144,0.01907,325.7,0.0,2.725483805338543,2.3113642578125018,0.1199,200.0,125.7
2025-01-07 01:00:00,145,0.00871,365.22,0.0,2.718959147135418,2.297177246093752,0.1199,200.0,165.22000000000003
2025-01-07 02:00:00,146,0.0089,365.22,0.0,2.712625732421876,2.2744794921874973,0.1199,200.0,165.22000000000003
2025-01-07 03:00:00,147,0.00501,365.22,0.0,2.70378377278646,2.247020996093752,0.1199,200.0,165.22000000000003
2025-01-07 04:00:00,148,0.00513,402.21,0.0,2.6844417317708347,2.234181640625002,0.1199,200.0,202.21
2025-01-07 05:00:00,149,0.0058,402.21,0.0,2.664082438151043,2.210336425781252,0.1199,200.0,202.21
2025-01-07 06:00:00,150,0.04886,402.21,0.0,2.6940466308593765,2.186063964843752,0.1199,200.0,202.21
2025-01-07 07:00:00,151,0.07683,560.0,0.0,2.682087809244793,2.1703095703125017,0.1199,200.0,360.0
2025-01-07 08:00:00,152,0.08508,560.0,0.0,2.6848527018229142,2.152135742187497,0.1199,200.0,360.0
2025-01-07 09:00:00,153,0.08424,560.0,0.0,2.695460611979168,2.167748535156252,0.1199,200.0,360.0
2025-01-07 10:00:00,154,0.07525,577.0,3.72,2.704562988281252,2.187318847656252,0.1199,200.0,377.0
2025-01-07 11:00:00,155,0.0628,577.0,16.4,2.718904215494793,2.230136230468752,0.1199,200.0,377.0
2025-01-07 12:00:00,156,0.0624399999999999,577.0,26.5,2.724307861328126,2.259540527343752,0.1199,200.0,377.0
2025-01-07 13:00:00,157,0.0639,542.0,39.0,2.707862955729168,2.2646748046874974,0.1199,200.0,342.0
2025-01-07 14:00:00,158,0.07256,542.0,43.3,2.661927897135418,2.235460937500002,0.1199,200.0,342.0
2025-01-07 15:00:00,159,0.07811,542.0,32.8,2.6195837402343765,2.207179687500002,0.1199,200.0,342.0
2025-01-07 16:00:00,160,0.07998,455.39,7.68,2.6012813313802097,2.190868652343752,0.1199,200.0,255.39
2025-01-07 17:00:00,161,0.09603,455.39,0.467,2.586067301432293,2.171405761718752,0.1199,200.0,255.39
2025-01-07 18:00:00,162,0.10111,455.39,0.0,2.560674641927085,2.193256347656252,0.1199,200.0,255.39
2025-01-07 19:00:00,163,0.08621,390.3,0.0,2.547010904947918,2.185270507812502,0.1199,200.0,190.3
2025-01-07 20:00:00,164,0.07801,390.3,0.0,2.5337805175781263,2.169828613281252,0.1199,200.0,190.3
2025-01-07 21:00:00,165,0.07245,390.3,0.0,2.511761067708335,2.164076660156252,0.1199,200.0,190.3
2025-01-07 22:00:00,166,0.07245,385.26,0.0,2.501348470052085,2.144496582031252,0.1199,200.0,185.26
2025-01-07 23:00:00,167,0.05004,385.26,0.0,2.495442301432293,2.131122558593752,0.1199,200.0,185.26
2025-01-08 00:00:00,168,0.07105,385.26,0.0,2.4828039550781265,2.116186035156252,0.1199,200.0,185.26
2025-01-08 01:00:00,169,0.06801,395.26,0.0,2.4717077636718763,2.0981171332465287,0.1199,200.0,195.26
2025-01-08 02:00:00,170,0.06334,395.26,0.0,2.45983846028646,2.098187662760418,0.1199,200.0,195.26
2025-01-08 03:00:00,171,0.05701,395.26,0.0,2.4497941080729144,2.099774576822918,0.1199,200.0,195.26
2025-01-08 04:00:00,172,0.06629,439.27,0.0,2.45180623372396,2.096994086371529,0.1199,200.0,239.27
2025-01-08 05:00:00,173,0.07207,439.27,0.0,2.4559912109375017,2.0799123806423623,0.1199,200.0,239.27
2025-01-08 06:00:00,174,0.0827,439.27,0.0,2.461643066406248,2.048502332899307,0.1199,200.0,239.27
2025-01-08 07:00:00,175,0.10073,590.4,0.0,2.469819742838544,2.036505533854168,0.1199,200.0,390.4
2025-01-08 08:00:00,176,0.12822,590.4,0.0,2.4949621582031263,2.0613319227430567,0.1199,200.0,390.4
2025-01-08 09:00:00,177,0.10818,590.4,0.0,2.5300634765625016,2.109032714843752,0.1199,200.0,390.4
2025-01-08 10:00:00,178,0.09465,575.0,4.22,2.550506184895835,2.170907714843752,0.1199,200.0,375.0
2025-01-08 11:00:00,179,0.10001,575.0,19.9,2.562526041666668,2.225602539062502,0.1199,200.0,375.0
2025-01-08 12:00:00,180,0.08999,575.0,22.2,2.570161539713543,2.232621582031252,0.1199,200.0,375.0
2025-01-08 13:00:00,181,0.0972,517.0,23.9,2.5578405761718765,2.204247558593752,0.1199,200.0,317.0
2025-01-08 14:00:00,182,0.11019,517.0,23.0,2.524600830078126,2.181796386718752,0.1199,200.0,317.0
2025-01-08 15:00:00,183,0.1278,517.0,18.0,2.4686214192708347,2.143688476562502,0.1199,200.0,317.0
2025-01-08 16:00:00,184,0.13582,445.38,5.9,2.438486328125001,2.105443847656252,0.1199,200.0,245.38
2025-01-08 17:00:00,185,0.15546,445.38,1.15,2.421355794270835,2.079938151041668,0.1199,200.0,245.38
2025-01-08 18:00:00,186,0.14923,445.38,0.0,2.3947932942708348,2.067876247829862,0.1199,200.0,245.38
2025-01-08 19:00:00,187,0.14648,465.41,0.0,2.380867106119793,2.05838595920139,0.1199,200.0,265.41
2025-01-08 20:00:00,188,0.13686,465.41,0.0,2.36745564778646,2.05151340060764,0.1199,200.0,265.41
2025-01-08 21:00:00,189,0.12786,465.41,0.0,2.3583085123697933,2.050176052517362,0.1199,200.0,265.41
2025-01-08 22:00:00,190,0.11592,462.29,0.0,2.35128133138021,2.063343370225696,0.1199,200.0,262.29
2025-01-08 23:00:00,191,0.10359,462.29,0.0,2.344016113281252,2.09309054904514,0.1199,200.0,262.29
2025-01-09 00:00:00,192,0.10144,462.29,0.0,2.3359716796875016,2.101820800781252,0.1199,200.0,262.29
2025-01-09 01:00:00,193,0.1,474.3,0.0,2.3298722330729147,2.0855723741319454,0.1199,200.0,274.3
2025-01-09 02:00:00,194,0.09877,474.3,0.0,2.322942708333335,2.070697428385418,0.1199,200.0,274.3
2025-01-09 03:00:00,195,0.09522,474.3,0.0,2.3144934082031265,2.0549815538194456,0.1199,200.0,274.3
2025-01-09 04:00:00,196,0.09828,503.55,0.0,2.305240478515626,2.036310221354168,0.1199,200.0,303.55
2025-01-09 05:00:00,197,0.10265,503.55,0.0,2.29873006184896,2.023031684027779,0.1199,200.0,303.55
2025-01-09 06:00:00,198,0.13354,503.55,0.0,2.262347005208335,2.016340874565973,0.1199,200.0,303.55
2025-01-09 07:00:00,199,0.1488,659.0,0.0,2.25378377278646,2.007521972656251,0.1199,200.0,459.0
2025-01-09 08:00:00,200,0.16488,659.0,0.0,2.3095170084635432,2.0046831597222234,0.1199,200.0,459.0
2025-01-09 09:00:00,201,0.15615,659.0,0.0,2.3988175455729146,2.010895182291668,0.1199,200.0,459.0
2025-01-09 10:00:00,202,0.14764,676.0,0.0,2.47624471028646,2.020156250000001,0.1199,200.0,476.0
2025-01-09 11:00:00,203,0.14021,676.0,0.0,2.540740559895835,2.021286078559029,0.1199,200.0,476.0
2025-01-09 12:00:00,204,0.12818,676.0,0.0,2.58646199544271,2.0357256401909734,0.1199,200.0,476.0
2025-01-09 13:00:00,205,0.12115,673.0,0.0,2.5899328613281263,2.0425615776909734,0.1199,200.0,473.0
2025-01-09 14:00:00,206,0.12395,673.0,0.0,2.5374792480468766,2.047042914496529,0.1199,200.0,473.0
2025-01-09 15:00:00,207,0.12753,673.0,0.0,2.4553137207031264,2.0428694661458344,0.1199,200.0,473.0
2025-01-09 16:00:00,208,0.12375,542.92,0.0,2.407049153645835,2.028863932291668,0.1199,200.0,342.92
2025-01-09 17:00:00,209,0.13091,542.92,0.0,2.374566243489581,2.027937554253473,0.1199,200.0,342.92
2025-01-09 18:00:00,210,0.13475,542.92,0.0,2.3730627441406265,2.036348198784723,0.1199,200.0,342.92
2025-01-09 19:00:00,211,0.12544,470.13,0.0,2.356805013020835,2.02175265842014,0.1199,200.0,270.13
2025-01-09 20:00:00,212,0.11923,470.13,0.0,2.346079101562501,2.00780002170139,0.1199,200.0,270.13
2025-01-09 21:00:00,213,0.10499,470.13,0.0,2.334099934895835,1.995101996527779,0.1199,200.0,270.13
2025-01-09 22:00:00,214,0.1011,479.28,0.0,2.31990926106771,1.9824541558159727,0.1199,200.0,279.28
2025-01-09 23:00:00,215,0.08819,479.28,0.0,2.3047074381510435,1.96718722873264,0.1199,200.0,279.28
2025-01-10 00:00:00,216,0.08479,479.28,0.0,2.287827148437501,1.959465603298612,0.1199,200.0,279.28
2025-01-10 01:00:00,217,0.08023,475.24,0.0,2.27501180013021,1.950330674913196,0.1199,200.0,275.24
2025-01-10 02:00:00,218,0.07129,475.24,0.0,2.267221679687501,1.9495005967881955,0.1199,200.0,275.24
2025-01-10 03:00:00,219,0.06905,475.24,0.0,2.268776041666668,1.9485755750868063,0.1199,200.0,275.24
2025-01-10 04:00:00,220,0.06989,509.62,0.0,2.2779882812500016,1.946926269531251,0.1199,200.0,309.62
2025-01-10 05:00:00,221,0.0839,509.62,0.0,2.289084472656248,1.9388031684027789,0.1199,200.0,309.62
2025-01-10 06:00:00,222,0.09909,509.62,0.0,2.2779943847656265,1.9772783745659728,0.1199,200.0,309.62
2025-01-10 07:00:00,223,0.12392,680.0,0.0,2.28166463216146,1.975300835503473,0.1199,200.0,480.0
2025-01-10 08:00:00,224,0.13947,680.0,0.0,2.36182820638021,1.9829085286458343,0.1199,200.0,480.0
2025-01-10 09:00:00,225,0.13692,680.0,0.0,2.4670324707031264,1.9974335394965288,0.1199,200.0,480.0
2025-01-10 10:00:00,226,0.12357,663.0,0.0,2.547267252604168,2.0069197591145844,0.1199,200.0,463.0
2025-01-10 11:00:00,227,0.11359,663.0,0.0,2.5945654296875014,2.012077907986112,0.1199,200.0,463.0
2025-01-10 12:00:00,228,0.10743,663.0,0.0,2.6296769205729142,2.016488715277779,0.1199,200.0,463.0
2025-01-10 13:00:00,229,0.10501,602.67,0.1,2.6435176595052097,2.0081770833333343,0.1199,200.0,402.67
2025-01-10 14:00:00,230,0.11001,602.67,1.15,2.5965958658854182,1.9779090711805567,0.1199,200.0,402.67
2025-01-10 15:00:00,231,0.12869,602.67,1.68,2.515056966145835,1.9371904839409733,0.1199,200.0,402.67
2025-01-10 16:00:00,232,0.13487,528.08,0.925,2.4622819010416683,1.9072100151909728,0.1199,200.0,328.08000000000004
2025-01-10 17:00:00,233,0.14256,528.08,0.1,2.4221126302083347,1.8911713324652788,0.1199,200.0,328.08000000000004
2025-01-10 18:00:00,234,0.14412,528.08,0.0,2.380179443359377,1.915716959635417,0.1199,200.0,328.08000000000004
2025-01-10 19:00:00,235,0.14105,514.27,0.0,2.352996419270835,1.8981781684027788,0.1199,200.0,314.27
2025-01-10 20:00:00,236,0.13482,514.27,0.0,2.3331762695312515,1.889226345486112,0.1199,200.0,314.27
2025-01-10 21:00:00,237,0.12251,514.27,0.0,2.335652262369793,1.8913761393229176,0.1199,200.0,314.27
